ID,parents,has_nurs,form,children,housing,finance,social,health,class
992,usual,less_proper,complete,3,less_conv,convenient,nonprob,priority,priority
993,usual,less_proper,complete,3,less_conv,convenient,nonprob,not_recom,not_recom
994,usual,less_proper,complete,3,less_conv,convenient,slightly_prob,recommended,priority
995,usual,less_proper,complete,3,less_conv,convenient,slightly_prob,priority,priority
996,usual,less_proper,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
997,usual,less_proper,complete,3,less_conv,convenient,problematic,recommended,priority
998,usual,less_proper,complete,3,less_conv,convenient,problematic,priority,priority
999,usual,less_proper,complete,3,less_conv,convenient,problematic,not_recom,not_recom
1000,usual,less_proper,complete,3,less_conv,inconv,nonprob,recommended,priority
1001,usual,less_proper,complete,3,less_conv,inconv,nonprob,priority,priority
1002,usual,less_proper,complete,3,less_conv,inconv,nonprob,not_recom,not_recom
1003,usual,less_proper,complete,3,less_conv,inconv,slightly_prob,recommended,priority
1004,usual,less_proper,complete,3,less_conv,inconv,slightly_prob,priority,priority
1005,usual,less_proper,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
1006,usual,less_proper,complete,3,less_conv,inconv,problematic,recommended,priority
1007,usual,less_proper,complete,3,less_conv,inconv,problematic,priority,priority
1008,usual,less_proper,complete,3,less_conv,inconv,problematic,not_recom,not_recom
1009,usual,less_proper,complete,3,critical,convenient,nonprob,recommended,priority
1010,usual,less_proper,complete,3,critical,convenient,nonprob,priority,priority
1011,usual,less_proper,complete,3,critical,convenient,nonprob,not_recom,not_recom
1012,usual,less_proper,complete,3,critical,convenient,slightly_prob,recommended,priority
1013,usual,less_proper,complete,3,critical,convenient,slightly_prob,priority,priority
1014,usual,less_proper,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
1015,usual,less_proper,complete,3,critical,convenient,problematic,recommended,priority
1016,usual,less_proper,complete,3,critical,convenient,problematic,priority,priority
1017,usual,less_proper,complete,3,critical,convenient,problematic,not_recom,not_recom
1018,usual,less_proper,complete,3,critical,inconv,nonprob,recommended,priority
1019,usual,less_proper,complete,3,critical,inconv,nonprob,priority,priority
1020,usual,less_proper,complete,3,critical,inconv,nonprob,not_recom,not_recom
1021,usual,less_proper,complete,3,critical,inconv,slightly_prob,recommended,priority
1022,usual,less_proper,complete,3,critical,inconv,slightly_prob,priority,priority
1023,usual,less_proper,complete,3,critical,inconv,slightly_prob,not_recom,not_recom
1024,usual,less_proper,complete,3,critical,inconv,problematic,recommended,priority
1025,usual,less_proper,complete,3,critical,inconv,problematic,priority,priority
1026,usual,less_proper,complete,3,critical,inconv,problematic,not_recom,not_recom
1027,usual,less_proper,complete,more,convenient,convenient,nonprob,recommended,very_recom
1028,usual,less_proper,complete,more,convenient,convenient,nonprob,priority,priority
1029,usual,less_proper,complete,more,convenient,convenient,nonprob,not_recom,not_recom
1030,usual,less_proper,complete,more,convenient,convenient,slightly_prob,recommended,very_recom
1031,usual,less_proper,complete,more,convenient,convenient,slightly_prob,priority,priority
1032,usual,less_proper,complete,more,convenient,convenient,slightly_prob,not_recom,not_recom
1033,usual,less_proper,complete,more,convenient,convenient,problematic,recommended,priority
1034,usual,less_proper,complete,more,convenient,convenient,problematic,priority,priority
1035,usual,less_proper,complete,more,convenient,convenient,problematic,not_recom,not_recom
1036,usual,less_proper,complete,more,convenient,inconv,nonprob,recommended,priority
1037,usual,less_proper,complete,more,convenient,inconv,nonprob,priority,priority
1038,usual,less_proper,complete,more,convenient,inconv,nonprob,not_recom,not_recom
1039,usual,less_proper,complete,more,convenient,inconv,slightly_prob,recommended,priority
1040,usual,less_proper,complete,more,convenient,inconv,slightly_prob,priority,priority
1041,usual,less_proper,complete,more,convenient,inconv,slightly_prob,not_recom,not_recom
1042,usual,less_proper,complete,more,convenient,inconv,problematic,recommended,priority
1043,usual,less_proper,complete,more,convenient,inconv,problematic,priority,priority
1044,usual,less_proper,complete,more,convenient,inconv,problematic,not_recom,not_recom
1045,usual,less_proper,complete,more,less_conv,convenient,nonprob,recommended,priority
1046,usual,less_proper,complete,more,less_conv,convenient,nonprob,priority,priority
1047,usual,less_proper,complete,more,less_conv,convenient,nonprob,not_recom,not_recom
1048,usual,less_proper,complete,more,less_conv,convenient,slightly_prob,recommended,priority
1049,usual,less_proper,complete,more,less_conv,convenient,slightly_prob,priority,priority
1050,usual,less_proper,complete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
1051,usual,less_proper,complete,more,less_conv,convenient,problematic,recommended,priority
1052,usual,less_proper,complete,more,less_conv,convenient,problematic,priority,priority
1053,usual,less_proper,complete,more,less_conv,convenient,problematic,not_recom,not_recom
1054,usual,less_proper,complete,more,less_conv,inconv,nonprob,recommended,priority
1055,usual,less_proper,complete,more,less_conv,inconv,nonprob,priority,priority
1056,usual,less_proper,complete,more,less_conv,inconv,nonprob,not_recom,not_recom
1057,usual,less_proper,complete,more,less_conv,inconv,slightly_prob,recommended,priority
1058,usual,less_proper,complete,more,less_conv,inconv,slightly_prob,priority,priority
1059,usual,less_proper,complete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
1060,usual,less_proper,complete,more,less_conv,inconv,problematic,recommended,priority
1061,usual,less_proper,complete,more,less_conv,inconv,problematic,priority,priority
1062,usual,less_proper,complete,more,less_conv,inconv,problematic,not_recom,not_recom
1063,usual,less_proper,complete,more,critical,convenient,nonprob,recommended,priority
1064,usual,less_proper,complete,more,critical,convenient,nonprob,priority,priority
1065,usual,less_proper,complete,more,critical,convenient,nonprob,not_recom,not_recom
1066,usual,less_proper,complete,more,critical,convenient,slightly_prob,recommended,priority
1067,usual,less_proper,complete,more,critical,convenient,slightly_prob,priority,priority
1068,usual,less_proper,complete,more,critical,convenient,slightly_prob,not_recom,not_recom
1069,usual,less_proper,complete,more,critical,convenient,problematic,recommended,priority
1070,usual,less_proper,complete,more,critical,convenient,problematic,priority,priority
1071,usual,less_proper,complete,more,critical,convenient,problematic,not_recom,not_recom
1072,usual,less_proper,complete,more,critical,inconv,nonprob,recommended,priority
1073,usual,less_proper,complete,more,critical,inconv,nonprob,priority,priority
1074,usual,less_proper,complete,more,critical,inconv,nonprob,not_recom,not_recom
1075,usual,less_proper,complete,more,critical,inconv,slightly_prob,recommended,priority
1076,usual,less_proper,complete,more,critical,inconv,slightly_prob,priority,priority
1077,usual,less_proper,complete,more,critical,inconv,slightly_prob,not_recom,not_recom
1078,usual,less_proper,complete,more,critical,inconv,problematic,recommended,priority
1079,usual,less_proper,complete,more,critical,inconv,problematic,priority,priority
1080,usual,less_proper,complete,more,critical,inconv,problematic,not_recom,not_recom
1081,usual,less_proper,completed,1,convenient,convenient,nonprob,recommended,very_recom
1082,usual,less_proper,completed,1,convenient,convenient,nonprob,priority,priority
1083,usual,less_proper,completed,1,convenient,convenient,nonprob,not_recom,not_recom
1084,usual,less_proper,completed,1,convenient,convenient,slightly_prob,recommended,very_recom
1085,usual,less_proper,completed,1,convenient,convenient,slightly_prob,priority,priority
1086,usual,less_proper,completed,1,convenient,convenient,slightly_prob,not_recom,not_recom
1087,usual,less_proper,completed,1,convenient,convenient,problematic,recommended,priority
1088,usual,less_proper,completed,1,convenient,convenient,problematic,priority,priority
1089,usual,less_proper,completed,1,convenient,convenient,problematic,not_recom,not_recom
1090,usual,less_proper,completed,1,convenient,inconv,nonprob,recommended,very_recom
1091,usual,less_proper,completed,1,convenient,inconv,nonprob,priority,priority
1092,usual,less_proper,completed,1,convenient,inconv,nonprob,not_recom,not_recom
1093,usual,less_proper,completed,1,convenient,inconv,slightly_prob,recommended,very_recom
1094,usual,less_proper,completed,1,convenient,inconv,slightly_prob,priority,priority
1095,usual,less_proper,completed,1,convenient,inconv,slightly_prob,not_recom,not_recom
1096,usual,less_proper,completed,1,convenient,inconv,problematic,recommended,priority
1097,usual,less_proper,completed,1,convenient,inconv,problematic,priority,priority
1098,usual,less_proper,completed,1,convenient,inconv,problematic,not_recom,not_recom
1099,usual,less_proper,completed,1,less_conv,convenient,nonprob,recommended,very_recom
1100,usual,less_proper,completed,1,less_conv,convenient,nonprob,priority,priority
1101,usual,less_proper,completed,1,less_conv,convenient,nonprob,not_recom,not_recom
1102,usual,less_proper,completed,1,less_conv,convenient,slightly_prob,recommended,very_recom
1103,usual,less_proper,completed,1,less_conv,convenient,slightly_prob,priority,priority
1104,usual,less_proper,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recom
1105,usual,less_proper,completed,1,less_conv,convenient,problematic,recommended,priority
1106,usual,less_proper,completed,1,less_conv,convenient,problematic,priority,priority
1107,usual,less_proper,completed,1,less_conv,convenient,problematic,not_recom,not_recom
1108,usual,less_proper,completed,1,less_conv,inconv,nonprob,recommended,very_recom
1109,usual,less_proper,completed,1,less_conv,inconv,nonprob,priority,priority
1110,usual,less_proper,completed,1,less_conv,inconv,nonprob,not_recom,not_recom
1111,usual,less_proper,completed,1,less_conv,inconv,slightly_prob,recommended,very_recom
1112,usual,less_proper,completed,1,less_conv,inconv,slightly_prob,priority,priority
1113,usual,less_proper,completed,1,less_conv,inconv,slightly_prob,not_recom,not_recom
1114,usual,less_proper,completed,1,less_conv,inconv,problematic,recommended,priority
1115,usual,less_proper,completed,1,less_conv,inconv,problematic,priority,priority
1116,usual,less_proper,completed,1,less_conv,inconv,problematic,not_recom,not_recom
1117,usual,less_proper,completed,1,critical,convenient,nonprob,recommended,priority
1118,usual,less_proper,completed,1,critical,convenient,nonprob,priority,priority
1119,usual,less_proper,completed,1,critical,convenient,nonprob,not_recom,not_recom
1120,usual,less_proper,completed,1,critical,convenient,slightly_prob,recommended,priority
1121,usual,less_proper,completed,1,critical,convenient,slightly_prob,priority,priority
1122,usual,less_proper,completed,1,critical,convenient,slightly_prob,not_recom,not_recom
1123,usual,less_proper,completed,1,critical,convenient,problematic,recommended,priority
1124,usual,less_proper,completed,1,critical,convenient,problematic,priority,priority
1125,usual,less_proper,completed,1,critical,convenient,problematic,not_recom,not_recom
1126,usual,less_proper,completed,1,critical,inconv,nonprob,recommended,priority
1127,usual,less_proper,completed,1,critical,inconv,nonprob,priority,priority
1128,usual,less_proper,completed,1,critical,inconv,nonprob,not_recom,not_recom
1129,usual,less_proper,completed,1,critical,inconv,slightly_prob,recommended,priority
1130,usual,less_proper,completed,1,critical,inconv,slightly_prob,priority,priority
1131,usual,less_proper,completed,1,critical,inconv,slightly_prob,not_recom,not_recom
1132,usual,less_proper,completed,1,critical,inconv,problematic,recommended,priority
1133,usual,less_proper,completed,1,critical,inconv,problematic,priority,priority
1134,usual,less_proper,completed,1,critical,inconv,problematic,not_recom,not_recom
1135,usual,less_proper,completed,2,convenient,convenient,nonprob,recommended,very_recom
1136,usual,less_proper,completed,2,convenient,convenient,nonprob,priority,priority
1137,usual,less_proper,completed,2,convenient,convenient,nonprob,not_recom,not_recom
1138,usual,less_proper,completed,2,convenient,convenient,slightly_prob,recommended,very_recom
1139,usual,less_proper,completed,2,convenient,convenient,slightly_prob,priority,priority
1140,usual,less_proper,completed,2,convenient,convenient,slightly_prob,not_recom,not_recom
1141,usual,less_proper,completed,2,convenient,convenient,problematic,recommended,priority
1142,usual,less_proper,completed,2,convenient,convenient,problematic,priority,priority
1143,usual,less_proper,completed,2,convenient,convenient,problematic,not_recom,not_recom
1144,usual,less_proper,completed,2,convenient,inconv,nonprob,recommended,very_recom
1145,usual,less_proper,completed,2,convenient,inconv,nonprob,priority,priority
1146,usual,less_proper,completed,2,convenient,inconv,nonprob,not_recom,not_recom
